ID;DATE;FISCAL YEAR;MONTH;MONTH DESC;MONTHDAY;WEEKDAY;WEEKDAY DESC;DAY DESC;CWEEK;QUARTER;YEAR-QUARTER;HALFYEAR;YEAR-HALFYEAR
895;2017-06-14;2017;6;June;14;3;Working Day;Wednesday;24;Q2;2017-Q2;H1;2017-H1
896;2017-06-15;2017;6;June;15;4;Working Day;Thursday;24;Q2;2017-Q2;H1;2017-H1
897;2017-06-16;2017;6;June;16;5;Working Day;Friday;24;Q2;2017-Q2;H1;2017-H1
898;2017-06-17;2017;6;June;17;6;Weekend;Saturday;24;Q2;2017-Q2;H1;2017-H1
899;2017-06-18;2017;6;June;18;7;Weekend;Sunday;24;Q2;2017-Q2;H1;2017-H1
900;2017-06-19;2017;6;June;19;1;Working Day;Monday;25;Q2;2017-Q2;H1;2017-H1
901;2017-06-20;2017;6;June;20;2;Working Day;Tuesday;25;Q2;2017-Q2;H1;2017-H1
902;2017-06-21;2017;6;June;21;3;Working Day;Wednesday;25;Q2;2017-Q2;H1;2017-H1
903;2017-06-22;2017;6;June;22;4;Working Day;Thursday;25;Q2;2017-Q2;H1;2017-H1
904;2017-06-23;2017;6;June;23;5;Working Day;Friday;25;Q2;2017-Q2;H1;2017-H1
905;2017-06-24;2017;6;June;24;6;Weekend;Saturday;25;Q2;2017-Q2;H1;2017-H1
906;2017-06-25;2017;6;June;25;7;Weekend;Sunday;25;Q2;2017-Q2;H1;2017-H1
907;2017-06-26;2017;6;June;26;1;Working Day;Monday;26;Q2;2017-Q2;H1;2017-H1
908;2017-06-27;2017;6;June;27;2;Working Day;Tuesday;26;Q2;2017-Q2;H1;2017-H1
909;2017-06-28;2017;6;June;28;3;Working Day;Wednesday;26;Q2;2017-Q2;H1;2017-H1
910;2017-06-29;2017;6;June;29;4;Working Day;Thursday;26;Q2;2017-Q2;H1;2017-H1
911;2017-06-30;2017;6;June;30;5;Working Day;Friday;26;Q2;2017-Q2;H1;2017-H1
912;2017-07-01;2017;7;July;1;6;Weekend;Saturday;26;Q3;2017-Q3;H2;2017-H2
913;2017-07-02;2017;7;July;2;7;Weekend;Sunday;26;Q3;2017-Q3;H2;2017-H2
914;2017-07-03;2017;7;July;3;1;Working Day;Monday;27;Q3;2017-Q3;H2;2017-H2
915;2017-07-04;2017;7;July;4;2;Working Day;Tuesday;27;Q3;2017-Q3;H2;2017-H2
916;2017-07-05;2017;7;July;5;3;Working Day;Wednesday;27;Q3;2017-Q3;H2;2017-H2
917;2017-07-06;2017;7;July;6;4;Working Day;Thursday;27;Q3;2017-Q3;H2;2017-H2
918;2017-07-07;2017;7;July;7;5;Working Day;Friday;27;Q3;2017-Q3;H2;2017-H2
919;2017-07-08;2017;7;July;8;6;Weekend;Saturday;27;Q3;2017-Q3;H2;2017-H2
920;2017-07-09;2017;7;July;9;7;Weekend;Sunday;27;Q3;2017-Q3;H2;2017-H2
921;2017-07-10;2017;7;July;10;1;Working Day;Monday;28;Q3;2017-Q3;H2;2017-H2
922;2017-07-11;2017;7;July;11;2;Working Day;Tuesday;28;Q3;2017-Q3;H2;2017-H2
923;2017-07-12;2017;7;July;12;3;Working Day;Wednesday;28;Q3;2017-Q3;H2;2017-H2
924;2017-07-13;2017;7;July;13;4;Working Day;Thursday;28;Q3;2017-Q3;H2;2017-H2
925;2017-07-14;2017;7;July;14;5;Working Day;Friday;28;Q3;2017-Q3;H2;2017-H2
926;2017-07-15;2017;7;July;15;6;Weekend;Saturday;28;Q3;2017-Q3;H2;2017-H2
927;2017-07-16;2017;7;July;16;7;Weekend;Sunday;28;Q3;2017-Q3;H2;2017-H2
928;2017-07-17;2017;7;July;17;1;Working Day;Monday;29;Q3;2017-Q3;H2;2017-H2
929;2017-07-18;2017;7;July;18;2;Working Day;Tuesday;29;Q3;2017-Q3;H2;2017-H2
930;2017-07-19;2017;7;July;19;3;Working Day;Wednesday;29;Q3;2017-Q3;H2;2017-H2
931;2017-07-20;2017;7;July;20;4;Working Day;Thursday;29;Q3;2017-Q3;H2;2017-H2
932;2017-07-21;2017;7;July;21;5;Working Day;Friday;29;Q3;2017-Q3;H2;2017-H2
933;2017-07-22;2017;7;July;22;6;Weekend;Saturday;29;Q3;2017-Q3;H2;2017-H2
934;2017-07-23;2017;7;July;23;7;Weekend;Sunday;29;Q3;2017-Q3;H2;2017-H2
935;2017-07-24;2017;7;July;24;1;Working Day;Monday;30;Q3;2017-Q3;H2;2017-H2
936;2017-07-25;2017;7;July;25;2;Working Day;Tuesday;30;Q3;2017-Q3;H2;2017-H2
937;2017-07-26;2017;7;July;26;3;Working Day;Wednesday;30;Q3;2017-Q3;H2;2017-H2
938;2017-07-27;2017;7;July;27;4;Working Day;Thursday;30;Q3;2017-Q3;H2;2017-H2
939;2017-07-28;2017;7;July;28;5;Working Day;Friday;30;Q3;2017-Q3;H2;2017-H2
940;2017-07-29;2017;7;July;29;6;Weekend;Saturday;30;Q3;2017-Q3;H2;2017-H2
941;2017-07-30;2017;7;July;30;7;Weekend;Sunday;30;Q3;2017-Q3;H2;2017-H2
942;2017-07-31;2017;7;July;31;1;Working Day;Monday;31;Q3;2017-Q3;H2;2017-H2
943;2017-08-01;2017;8;August;1;2;Working Day;Tuesday;31;Q3;2017-Q3;H2;2017-H2
944;2017-08-02;2017;8;August;2;3;Working Day;Wednesday;31;Q3;2017-Q3;H2;2017-H2
945;2017-08-03;2017;8;August;3;4;Working Day;Thursday;31;Q3;2017-Q3;H2;2017-H2
946;2017-08-04;2017;8;August;4;5;Working Day;Friday;31;Q3;2017-Q3;H2;2017-H2
947;2017-08-05;2017;8;August;5;6;Weekend;Saturday;31;Q3;2017-Q3;H2;2017-H2
948;2017-08-06;2017;8;August;6;7;Weekend;Sunday;31;Q3;2017-Q3;H2;2017-H2
949;2017-08-07;2017;8;August;7;1;Working Day;Monday;32;Q3;2017-Q3;H2;2017-H2
950;2017-08-08;2017;8;August;8;2;Working Day;Tuesday;32;Q3;2017-Q3;H2;2017-H2
951;2017-08-09;2017;8;August;9;3;Working Day;Wednesday;32;Q3;2017-Q3;H2;2017-H2
952;2017-08-10;2017;8;August;10;4;Working Day;Thursday;32;Q3;2017-Q3;H2;2017-H2
953;2017-08-11;2017;8;August;11;5;Working Day;Friday;32;Q3;2017-Q3;H2;2017-H2
954;2017-08-12;2017;8;August;12;6;Weekend;Saturday;32;Q3;2017-Q3;H2;2017-H2
955;2017-08-13;2017;8;August;13;7;Weekend;Sunday;32;Q3;2017-Q3;H2;2017-H2
956;2017-08-14;2017;8;August;14;1;Working Day;Monday;33;Q3;2017-Q3;H2;2017-H2
957;2017-08-15;2017;8;August;15;2;Working Day;Tuesday;33;Q3;2017-Q3;H2;2017-H2
958;2017-08-16;2017;8;August;16;3;Working Day;Wednesday;33;Q3;2017-Q3;H2;2017-H2
959;2017-08-17;2017;8;August;17;4;Working Day;Thursday;33;Q3;2017-Q3;H2;2017-H2
960;2017-08-18;2017;8;August;18;5;Working Day;Friday;33;Q3;2017-Q3;H2;2017-H2
961;2017-08-19;2017;8;August;19;6;Weekend;Saturday;33;Q3;2017-Q3;H2;2017-H2
962;2017-08-20;2017;8;August;20;7;Weekend;Sunday;33;Q3;2017-Q3;H2;2017-H2
963;2017-08-21;2017;8;August;21;1;Working Day;Monday;34;Q3;2017-Q3;H2;2017-H2
964;2017-08-22;2017;8;August;22;2;Working Day;Tuesday;34;Q3;2017-Q3;H2;2017-H2
965;2017-08-23;2017;8;August;23;3;Working Day;Wednesday;34;Q3;2017-Q3;H2;2017-H2
966;2017-08-24;2017;8;August;24;4;Working Day;Thursday;34;Q3;2017-Q3;H2;2017-H2
967;2017-08-25;2017;8;August;25;5;Working Day;Friday;34;Q3;2017-Q3;H2;2017-H2
968;2017-08-26;2017;8;August;26;6;Weekend;Saturday;34;Q3;2017-Q3;H2;2017-H2
969;2017-08-27;2017;8;August;27;7;Weekend;Sunday;34;Q3;2017-Q3;H2;2017-H2
970;2017-08-28;2017;8;August;28;1;Working Day;Monday;35;Q3;2017-Q3;H2;2017-H2
971;2017-08-29;2017;8;August;29;2;Working Day;Tuesday;35;Q3;2017-Q3;H2;2017-H2
972;2017-08-30;2017;8;August;30;3;Working Day;Wednesday;35;Q3;2017-Q3;H2;2017-H2
973;2017-08-31;2017;8;August;31;4;Working Day;Thursday;35;Q3;2017-Q3;H2;2017-H2
974;2017-09-01;2017;9;September;1;5;Working Day;Friday;35;Q3;2017-Q3;H2;2017-H2
975;2017-09-02;2017;9;September;2;6;Weekend;Saturday;35;Q3;2017-Q3;H2;2017-H2
976;2017-09-03;2017;9;September;3;7;Weekend;Sunday;35;Q3;2017-Q3;H2;2017-H2
977;2017-09-04;2017;9;September;4;1;Working Day;Monday;36;Q3;2017-Q3;H2;2017-H2
978;2017-09-05;2017;9;September;5;2;Working Day;Tuesday;36;Q3;2017-Q3;H2;2017-H2
979;2017-09-06;2017;9;September;6;3;Working Day;Wednesday;36;Q3;2017-Q3;H2;2017-H2
980;2017-09-07;2017;9;September;7;4;Working Day;Thursday;36;Q3;2017-Q3;H2;2017-H2
981;2017-09-08;2017;9;September;8;5;Working Day;Friday;36;Q3;2017-Q3;H2;2017-H2
982;2017-09-09;2017;9;September;9;6;Weekend;Saturday;36;Q3;2017-Q3;H2;2017-H2
983;2017-09-10;2017;9;September;10;7;Weekend;Sunday;36;Q3;2017-Q3;H2;2017-H2
984;2017-09-11;2017;9;September;11;1;Working Day;Monday;37;Q3;2017-Q3;H2;2017-H2
985;2017-09-12;2017;9;September;12;2;Working Day;Tuesday;37;Q3;2017-Q3;H2;2017-H2
986;2017-09-13;2017;9;September;13;3;Working Day;Wednesday;37;Q3;2017-Q3;H2;2017-H2
987;2017-09-14;2017;9;September;14;4;Working Day;Thursday;37;Q3;2017-Q3;H2;2017-H2
988;2017-09-15;2017;9;September;15;5;Working Day;Friday;37;Q3;2017-Q3;H2;2017-H2
989;2017-09-16;2017;9;September;16;6;Weekend;Saturday;37;Q3;2017-Q3;H2;2017-H2
990;2017-09-17;2017;9;September;17;7;Weekend;Sunday;37;Q3;2017-Q3;H2;2017-H2
991;2017-09-18;2017;9;September;18;1;Working Day;Monday;38;Q3;2017-Q3;H2;2017-H2
992;2017-09-19;2017;9;September;19;2;Working Day;Tuesday;38;Q3;2017-Q3;H2;2017-H2
993;2017-09-20;2017;9;September;20;3;Working Day;Wednesday;38;Q3;2017-Q3;H2;2017-H2
994;2017-09-21;2017;9;September;21;4;Working Day;Thursday;38;Q3;2017-Q3;H2;2017-H2
995;2017-09-22;2017;9;September;22;5;Working Day;Friday;38;Q3;2017-Q3;H2;2017-H2
996;2017-09-23;2017;9;September;23;6;Weekend;Saturday;38;Q3;2017-Q3;H2;2017-H2
997;2017-09-24;2017;9;September;24;7;Weekend;Sunday;38;Q3;2017-Q3;H2;2017-H2
998;2017-09-25;2017;9;September;25;1;Working Day;Monday;39;Q3;2017-Q3;H2;2017-H2
999;2017-09-26;2017;9;September;26;2;Working Day;Tuesday;39;Q3;2017-Q3;H2;2017-H2
1000;2017-09-27;2017;9;September;27;3;Working Day;Wednesday;39;Q3;2017-Q3;H2;2017-H2
1001;2017-09-28;2017;9;September;28;4;Working Day;Thursday;39;Q3;2017-Q3;H2;2017-H2
1002;2017-09-29;2017;9;September;29;5;Working Day;Friday;39;Q3;2017-Q3;H2;2017-H2
1003;2017-09-30;2017;9;September;30;6;Weekend;Saturday;39;Q3;2017-Q3;H2;2017-H2
1004;2017-10-01;2017;10;October;1;7;Weekend;Sunday;39;Q4;2017-Q4;H2;2017-H2
1005;2017-10-02;2017;10;October;2;1;Working Day;Monday;40;Q4;2017-Q4;H2;2017-H2
1006;2017-10-03;2017;10;October;3;2;Working Day;Tuesday;40;Q4;2017-Q4;H2;2017-H2
1007;2017-10-04;2017;10;October;4;3;Working Day;Wednesday;40;Q4;2017-Q4;H2;2017-H2
1008;2017-10-05;2017;10;October;5;4;Working Day;Thursday;40;Q4;2017-Q4;H2;2017-H2
1009;2017-10-06;2017;10;October;6;5;Working Day;Friday;40;Q4;2017-Q4;H2;2017-H2
1010;2017-10-07;2017;10;October;7;6;Weekend;Saturday;40;Q4;2017-Q4;H2;2017-H2
1011;2017-10-08;2017;10;October;8;7;Weekend;Sunday;40;Q4;2017-Q4;H2;2017-H2
1012;2017-10-09;2017;10;October;9;1;Working Day;Monday;41;Q4;2017-Q4;H2;2017-H2
1013;2017-10-10;2017;10;October;10;2;Working Day;Tuesday;41;Q4;2017-Q4;H2;2017-H2
1014;2017-10-11;2017;10;October;11;3;Working Day;Wednesday;41;Q4;2017-Q4;H2;2017-H2
1015;2017-10-12;2017;10;October;12;4;Working Day;Thursday;41;Q4;2017-Q4;H2;2017-H2
1016;2017-10-13;2017;10;October;13;5;Working Day;Friday;41;Q4;2017-Q4;H2;2017-H2
1017;2017-10-14;2017;10;October;14;6;Weekend;Saturday;41;Q4;2017-Q4;H2;2017-H2
1018;2017-10-15;2017;10;October;15;7;Weekend;Sunday;41;Q4;2017-Q4;H2;2017-H2
1019;2017-10-16;2017;10;October;16;1;Working Day;Monday;42;Q4;2017-Q4;H2;2017-H2
1020;2017-10-17;2017;10;October;17;2;Working Day;Tuesday;42;Q4;2017-Q4;H2;2017-H2
1021;2017-10-18;2017;10;October;18;3;Working Day;Wednesday;42;Q4;2017-Q4;H2;2017-H2
1022;2017-10-19;2017;10;October;19;4;Working Day;Thursday;42;Q4;2017-Q4;H2;2017-H2
1023;2017-10-20;2017;10;October;20;5;Working Day;Friday;42;Q4;2017-Q4;H2;2017-H2
1024;2017-10-21;2017;10;October;21;6;Weekend;Saturday;42;Q4;2017-Q4;H2;2017-H2
1025;2017-10-22;2017;10;October;22;7;Weekend;Sunday;42;Q4;2017-Q4;H2;2017-H2
1026;2017-10-23;2017;10;October;23;1;Working Day;Monday;43;Q4;2017-Q4;H2;2017-H2
1027;2017-10-24;2017;10;October;24;2;Working Day;Tuesday;43;Q4;2017-Q4;H2;2017-H2
1028;2017-10-25;2017;10;October;25;3;Working Day;Wednesday;43;Q4;2017-Q4;H2;2017-H2
1029;2017-10-26;2017;10;October;26;4;Working Day;Thursday;43;Q4;2017-Q4;H2;2017-H2
1030;2017-10-27;2017;10;October;27;5;Working Day;Friday;43;Q4;2017-Q4;H2;2017-H2
1031;2017-10-28;2017;10;October;28;6;Weekend;Saturday;43;Q4;2017-Q4;H2;2017-H2
1032;2017-10-29;2017;10;October;29;7;Weekend;Sunday;43;Q4;2017-Q4;H2;2017-H2
1033;2017-10-30;2017;10;October;30;1;Working Day;Monday;44;Q4;2017-Q4;H2;2017-H2
1034;2017-10-31;2017;10;October;31;2;Working Day;Tuesday;44;Q4;2017-Q4;H2;2017-H2
1035;2017-11-01;2017;11;November;1;3;Working Day;Wednesday;44;Q4;2017-Q4;H2;2017-H2
1036;2017-11-02;2017;11;November;2;4;Working Day;Thursday;44;Q4;2017-Q4;H2;2017-H2
1037;2017-11-03;2017;11;November;3;5;Working Day;Friday;44;Q4;2017-Q4;H2;2017-H2
1038;2017-11-04;2017;11;November;4;6;Weekend;Saturday;44;Q4;2017-Q4;H2;2017-H2
1039;2017-11-05;2017;11;November;5;7;Weekend;Sunday;44;Q4;2017-Q4;H2;2017-H2
1040;2017-11-06;2017;11;November;6;1;Working Day;Monday;45;Q4;2017-Q4;H2;2017-H2
1041;2017-11-07;2017;11;November;7;2;Working Day;Tuesday;45;Q4;2017-Q4;H2;2017-H2
1042;2017-11-08;2017;11;November;8;3;Working Day;Wednesday;45;Q4;2017-Q4;H2;2017-H2
1043;2017-11-09;2017;11;November;9;4;Working Day;Thursday;45;Q4;2017-Q4;H2;2017-H2
1044;2017-11-10;2017;11;November;10;5;Working Day;Friday;45;Q4;2017-Q4;H2;2017-H2
1045;2017-11-11;2017;11;November;11;6;Weekend;Saturday;45;Q4;2017-Q4;H2;2017-H2
1046;2017-11-12;2017;11;November;12;7;Weekend;Sunday;45;Q4;2017-Q4;H2;2017-H2
1047;2017-11-13;2017;11;November;13;1;Working Day;Monday;46;Q4;2017-Q4;H2;2017-H2
1048;2017-11-14;2017;11;November;14;2;Working Day;Tuesday;46;Q4;2017-Q4;H2;2017-H2
1049;2017-11-15;2017;11;November;15;3;Working Day;Wednesday;46;Q4;2017-Q4;H2;2017-H2
1050;2017-11-16;2017;11;November;16;4;Working Day;Thursday;46;Q4;2017-Q4;H2;2017-H2
1051;2017-11-17;2017;11;November;17;5;Working Day;Friday;46;Q4;2017-Q4;H2;2017-H2
1052;2017-11-18;2017;11;November;18;6;Weekend;Saturday;46;Q4;2017-Q4;H2;2017-H2
1053;2017-11-19;2017;11;November;19;7;Weekend;Sunday;46;Q4;2017-Q4;H2;2017-H2
1054;2017-11-20;2017;11;November;20;1;Working Day;Monday;47;Q4;2017-Q4;H2;2017-H2
1055;2017-11-21;2017;11;November;21;2;Working Day;Tuesday;47;Q4;2017-Q4;H2;2017-H2
1056;2017-11-22;2017;11;November;22;3;Working Day;Wednesday;47;Q4;2017-Q4;H2;2017-H2
1057;2017-11-23;2017;11;November;23;4;Working Day;Thursday;47;Q4;2017-Q4;H2;2017-H2
1058;2017-11-24;2017;11;November;24;5;Working Day;Friday;47;Q4;2017-Q4;H2;2017-H2
1059;2017-11-25;2017;11;November;25;6;Weekend;Saturday;47;Q4;2017-Q4;H2;2017-H2
1060;2017-11-26;2017;11;November;26;7;Weekend;Sunday;47;Q4;2017-Q4;H2;2017-H2
1061;2017-11-27;2017;11;November;27;1;Working Day;Monday;48;Q4;2017-Q4;H2;2017-H2
1062;2017-11-28;2017;11;November;28;2;Working Day;Tuesday;48;Q4;2017-Q4;H2;2017-H2
1063;2017-11-29;2017;11;November;29;3;Working Day;Wednesday;48;Q4;2017-Q4;H2;2017-H2
1064;2017-11-30;2017;11;November;30;4;Working Day;Thursday;48;Q4;2017-Q4;H2;2017-H2
1065;2017-12-01;2017;12;December;1;5;Working Day;Friday;48;Q4;2017-Q4;H2;2017-H2
1066;2017-12-02;2017;12;December;2;6;Weekend;Saturday;48;Q4;2017-Q4;H2;2017-H2
1067;2017-12-03;2017;12;December;3;7;Weekend;Sunday;48;Q4;2017-Q4;H2;2017-H2
1068;2017-12-04;2017;12;December;4;1;Working Day;Monday;49;Q4;2017-Q4;H2;2017-H2
1069;2017-12-05;2017;12;December;5;2;Working Day;Tuesday;49;Q4;2017-Q4;H2;2017-H2
1070;2017-12-06;2017;12;December;6;3;Working Day;Wednesday;49;Q4;2017-Q4;H2;2017-H2
1071;2017-12-07;2017;12;December;7;4;Working Day;Thursday;49;Q4;2017-Q4;H2;2017-H2
1072;2017-12-08;2017;12;December;8;5;Working Day;Friday;49;Q4;2017-Q4;H2;2017-H2
1073;2017-12-09;2017;12;December;9;6;Weekend;Saturday;49;Q4;2017-Q4;H2;2017-H2
1074;2017-12-10;2017;12;December;10;7;Weekend;Sunday;49;Q4;2017-Q4;H2;2017-H2
1075;2017-12-11;2017;12;December;11;1;Working Day;Monday;50;Q4;2017-Q4;H2;2017-H2
1076;2017-12-12;2017;12;December;12;2;Working Day;Tuesday;50;Q4;2017-Q4;H2;2017-H2
1077;2017-12-13;2017;12;December;13;3;Working Day;Wednesday;50;Q4;2017-Q4;H2;2017-H2
1078;2017-12-14;2017;12;December;14;4;Working Day;Thursday;50;Q4;2017-Q4;H2;2017-H2
1079;2017-12-15;2017;12;December;15;5;Working Day;Friday;50;Q4;2017-Q4;H2;2017-H2
1080;2017-12-16;2017;12;December;16;6;Weekend;Saturday;50;Q4;2017-Q4;H2;2017-H2
1081;2017-12-17;2017;12;December;17;7;Weekend;Sunday;50;Q4;2017-Q4;H2;2017-H2
1082;2017-12-18;2017;12;December;18;1;Working Day;Monday;51;Q4;2017-Q4;H2;2017-H2
1083;2017-12-19;2017;12;December;19;2;Working Day;Tuesday;51;Q4;2017-Q4;H2;2017-H2
1084;2017-12-20;2017;12;December;20;3;Working Day;Wednesday;51;Q4;2017-Q4;H2;2017-H2
1085;2017-12-21;2017;12;December;21;4;Working Day;Thursday;51;Q4;2017-Q4;H2;2017-H2
1086;2017-12-22;2017;12;December;22;5;Working Day;Friday;51;Q4;2017-Q4;H2;2017-H2
1087;2017-12-23;2017;12;December;23;6;Weekend;Saturday;51;Q4;2017-Q4;H2;2017-H2
1088;2017-12-24;2017;12;December;24;7;Weekend;Sunday;51;Q4;2017-Q4;H2;2017-H2
1089;2017-12-25;2017;12;December;25;1;Working Day;Monday;52;Q4;2017-Q4;H2;2017-H2
1090;2017-12-26;2017;12;December;26;2;Working Day;Tuesday;52;Q4;2017-Q4;H2;2017-H2
1091;2017-12-27;2017;12;December;27;3;Working Day;Wednesday;52;Q4;2017-Q4;H2;2017-H2
1092;2017-12-28;2017;12;December;28;4;Working Day;Thursday;52;Q4;2017-Q4;H2;2017-H2
1093;2017-12-29;2017;12;December;29;5;Working Day;Friday;52;Q4;2017-Q4;H2;2017-H2
1094;2017-12-30;2017;12;December;30;6;Weekend;Saturday;52;Q4;2017-Q4;H2;2017-H2
1095;2017-12-31;2017;12;December;31;7;Weekend;Sunday;52;Q4;2017-Q4;H2;2017-H2
1096;2018-01-01;2018;1;January;1;1;Working Day;Monday;01;Q1;2018-Q1;H1;2018-H1
1097;2018-01-02;2018;1;January;2;2;Working Day;Tuesday;01;Q1;2018-Q1;H1;2018-H1
1098;2018-01-03;2018;1;January;3;3;Working Day;Wednesday;01;Q1;2018-Q1;H1;2018-H1
1099;2018-01-04;2018;1;January;4;4;Working Day;Thursday;01;Q1;2018-Q1;H1;2018-H1
1100;2018-01-05;2018;1;January;5;5;Working Day;Friday;01;Q1;2018-Q1;H1;2018-H1
1101;2018-01-06;2018;1;January;6;6;Weekend;Saturday;01;Q1;2018-Q1;H1;2018-H1
1102;2018-01-07;2018;1;January;7;7;Weekend;Sunday;01;Q1;2018-Q1;H1;2018-H1
1103;2018-01-08;2018;1;January;8;1;Working Day;Monday;02;Q1;2018-Q1;H1;2018-H1
1104;2018-01-09;2018;1;January;9;2;Working Day;Tuesday;02;Q1;2018-Q1;H1;2018-H1
1105;2018-01-10;2018;1;January;10;3;Working Day;Wednesday;02;Q1;2018-Q1;H1;2018-H1
1106;2018-01-11;2018;1;January;11;4;Working Day;Thursday;02;Q1;2018-Q1;H1;2018-H1
1107;2018-01-12;2018;1;January;12;5;Working Day;Friday;02;Q1;2018-Q1;H1;2018-H1
1108;2018-01-13;2018;1;January;13;6;Weekend;Saturday;02;Q1;2018-Q1;H1;2018-H1
1109;2018-01-14;2018;1;January;14;7;Weekend;Sunday;02;Q1;2018-Q1;H1;2018-H1
1110;2018-01-15;2018;1;January;15;1;Working Day;Monday;03;Q1;2018-Q1;H1;2018-H1
1111;2018-01-16;2018;1;January;16;2;Working Day;Tuesday;03;Q1;2018-Q1;H1;2018-H1
1112;2018-01-17;2018;1;January;17;3;Working Day;Wednesday;03;Q1;2018-Q1;H1;2018-H1
1113;2018-01-18;2018;1;January;18;4;Working Day;Thursday;03;Q1;2018-Q1;H1;2018-H1
1114;2018-01-19;2018;1;January;19;5;Working Day;Friday;03;Q1;2018-Q1;H1;2018-H1
1115;2018-01-20;2018;1;January;20;6;Weekend;Saturday;03;Q1;2018-Q1;H1;2018-H1
1116;2018-01-21;2018;1;January;21;7;Weekend;Sunday;03;Q1;2018-Q1;H1;2018-H1
1117;2018-01-22;2018;1;January;22;1;Working Day;Monday;04;Q1;2018-Q1;H1;2018-H1
1118;2018-01-23;2018;1;January;23;2;Working Day;Tuesday;04;Q1;2018-Q1;H1;2018-H1
1119;2018-01-24;2018;1;January;24;3;Working Day;Wednesday;04;Q1;2018-Q1;H1;2018-H1
1120;2018-01-25;2018;1;January;25;4;Working Day;Thursday;04;Q1;2018-Q1;H1;2018-H1
1121;2018-01-26;2018;1;January;26;5;Working Day;Friday;04;Q1;2018-Q1;H1;2018-H1
1122;2018-01-27;2018;1;January;27;6;Weekend;Saturday;04;Q1;2018-Q1;H1;2018-H1
1123;2018-01-28;2018;1;January;28;7;Weekend;Sunday;04;Q1;2018-Q1;H1;2018-H1
1124;2018-01-29;2018;1;January;29;1;Working Day;Monday;05;Q1;2018-Q1;H1;2018-H1
1125;2018-01-30;2018;1;January;30;2;Working Day;Tuesday;05;Q1;2018-Q1;H1;2018-H1
1126;2018-01-31;2018;1;January;31;3;Working Day;Wednesday;05;Q1;2018-Q1;H1;2018-H1
1127;2018-02-01;2018;2;February;1;4;Working Day;Thursday;05;Q1;2018-Q1;H1;2018-H1
1128;2018-02-02;2018;2;February;2;5;Working Day;Friday;05;Q1;2018-Q1;H1;2018-H1
1129;2018-02-03;2018;2;February;3;6;Weekend;Saturday;05;Q1;2018-Q1;H1;2018-H1
1130;2018-02-04;2018;2;February;4;7;Weekend;Sunday;05;Q1;2018-Q1;H1;2018-H1
1131;2018-02-05;2018;2;February;5;1;Working Day;Monday;06;Q1;2018-Q1;H1;2018-H1
1132;2018-02-06;2018;2;February;6;2;Working Day;Tuesday;06;Q1;2018-Q1;H1;2018-H1
1133;2018-02-07;2018;2;February;7;3;Working Day;Wednesday;06;Q1;2018-Q1;H1;2018-H1
1134;2018-02-08;2018;2;February;8;4;Working Day;Thursday;06;Q1;2018-Q1;H1;2018-H1
1135;2018-02-09;2018;2;February;9;5;Working Day;Friday;06;Q1;2018-Q1;H1;2018-H1
1136;2018-02-10;2018;2;February;10;6;Weekend;Saturday;06;Q1;2018-Q1;H1;2018-H1
1137;2018-02-11;2018;2;February;11;7;Weekend;Sunday;06;Q1;2018-Q1;H1;2018-H1
1138;2018-02-12;2018;2;February;12;1;Working Day;Monday;07;Q1;2018-Q1;H1;2018-H1
1139;2018-02-13;2018;2;February;13;2;Working Day;Tuesday;07;Q1;2018-Q1;H1;2018-H1
1140;2018-02-14;2018;2;February;14;3;Working Day;Wednesday;07;Q1;2018-Q1;H1;2018-H1
1141;2018-02-15;2018;2;February;15;4;Working Day;Thursday;07;Q1;2018-Q1;H1;2018-H1
1142;2018-02-16;2018;2;February;16;5;Working Day;Friday;07;Q1;2018-Q1;H1;2018-H1
1143;2018-02-17;2018;2;February;17;6;Weekend;Saturday;07;Q1;2018-Q1;H1;2018-H1
1144;2018-02-18;2018;2;February;18;7;Weekend;Sunday;07;Q1;2018-Q1;H1;2018-H1
1145;2018-02-19;2018;2;February;19;1;Working Day;Monday;08;Q1;2018-Q1;H1;2018-H1
1146;2018-02-20;2018;2;February;20;2;Working Day;Tuesday;08;Q1;2018-Q1;H1;2018-H1
1147;2018-02-21;2018;2;February;21;3;Working Day;Wednesday;08;Q1;2018-Q1;H1;2018-H1
1148;2018-02-22;2018;2;February;22;4;Working Day;Thursday;08;Q1;2018-Q1;H1;2018-H1
1149;2018-02-23;2018;2;February;23;5;Working Day;Friday;08;Q1;2018-Q1;H1;2018-H1
1150;2018-02-24;2018;2;February;24;6;Weekend;Saturday;08;Q1;2018-Q1;H1;2018-H1
1151;2018-02-25;2018;2;February;25;7;Weekend;Sunday;08;Q1;2018-Q1;H1;2018-H1
1152;2018-02-26;2018;2;February;26;1;Working Day;Monday;09;Q1;2018-Q1;H1;2018-H1
1153;2018-02-27;2018;2;February;27;2;Working Day;Tuesday;09;Q1;2018-Q1;H1;2018-H1
1154;2018-02-28;2018;2;February;28;3;Working Day;Wednesday;09;Q1;2018-Q1;H1;2018-H1
1155;2018-03-01;2018;3;March;1;4;Working Day;Thursday;09;Q1;2018-Q1;H1;2018-H1
1156;2018-03-02;2018;3;March;2;5;Working Day;Friday;09;Q1;2018-Q1;H1;2018-H1
1157;2018-03-03;2018;3;March;3;6;Weekend;Saturday;09;Q1;2018-Q1;H1;2018-H1
1158;2018-03-04;2018;3;March;4;7;Weekend;Sunday;09;Q1;2018-Q1;H1;2018-H1
